location,name,country,province,kg_n_per_year,capacity,country_code,name_en,kg_p_per_year
"34.692429, 33.006556",Peace and Friendship Municipal Stadium,Cyprus,Kýpros,,,CY,Peace and Friendship Municipal Stadium,0
"35.046301, 32.903476",Soleas High School Stadium,Cyprus,Kýpros,,,CY,Soleas High School Stadium,0
"34.67247, 33.031927",Limassol Municipality Statium,Cyprus,Kýpros,,,CY,Limassol Municipality Statium,0
"34.852781, 33.017963",Kalo Chorio (Limassol) Community Stadium,Cyprus,Kýpros,,,CY,Kalo Chorio (Limassol) Community Stadium,0
"42.41175, 19.217361111",Stari Ribnjak Stadium,ME,Crna Gora,,,ME,Stari Ribnjak Stadium,0
"39.111388888, -84.522222222",TQL Stadium,,,983.0,26000.0,,TQL Stadium,76.076
"46.001083, 29.694",Borys Tropanets Stadium,,,,,,Borys Tropanets Stadium,0
"37.077710809, 22.434174204",Sparta Indoor Gym,Greece,Peloponnese,,,Greece,Sparta Indoor Gym,0
"-33.903461111, 18.411152777",Cape Town Stadium,,,2204.0,58309.0,,Cape Town Stadium,224.49
"42.97982222, 47.50720556",Dynamo Stadium,,,575.0,15200.0,,Dynamo Stadium,44.4752
"3.100536111, 101.721372222",KLFA Stadium,,,680.0,18000.0,,KLFA Stadium,52.668
"18.21686667, -63.05099167",Ronald Webster Park,,,151.0,4000.0,,Ronald Webster Park,7.7
"18.21686667, -63.05099167",Ronald Webster Park,,,151.0,4000.0,,Ronald Webster Park,7.7
"18.21686667, -63.05099167",Ronald Webster Park,,,151.0,4000.0,,Ronald Webster Park,7.7
"18.21686667, -63.05099167",Ronald Webster Park,,,151.0,4000.0,,Ronald Webster Park,7.7
"18.21686667, -63.05099167",Ronald Webster Park,,,151.0,4000.0,,Ronald Webster Park,7.7
"42.687583, 23.335444",Vasil Levski National Stadium,Bulgaria,Yugozapaden,1634.0,43230.0,BG,Vasil Levski National Stadium,166.435
"-8.557944, 125.580611",National Stadium,,,491.0,13000.0,,National Stadium,30.03
"-8.557944, 125.580611",National Stadium,,,491.0,13000.0,,National Stadium,30.03
"-8.557944, 125.580611",National Stadium,,,491.0,13000.0,,National Stadium,30.03
"-8.557944, 125.580611",National Stadium,,,491.0,13000.0,,National Stadium,30.03
"-8.557944, 125.580611",National Stadium,,,491.0,13000.0,,National Stadium,30.03
"-8.557944, 125.580611",National Stadium,,,491.0,13000.0,,National Stadium,30.03
"-8.557944, 125.580611",National Stadium,,,491.0,13000.0,,National Stadium,30.03
"48.129167, 16.468611",Rudolf-Tonn-Stadion,Austria,Niederösterreich,265.0,7000.0,AT,Rudolf-Tonn-Stadion,16.17
"-15.798889, 35.0345",Kamuzu Stadium,,,1210.0,32000.0,,Kamuzu Stadium,93.632
"64.317656, -22.059753",Akranesvöllur,,,183.0,4850.0,,Akranesvöllur,9.33625
"43.6536, -79.5844",Rob Ford Stadium,,,83.0,2200.0,,Rob Ford Stadium,4.235
"48.8772, 2.37694",Stade Bergeyre,France,Ile-de-France,567.0,15000.0,FR,Stade Bergeyre,43.89
"47.7745613, 29.0043086",Stadionul Orășenesc,,,170.0,4500.0,,Stadionul Orășenesc,8.6625
"25.305833333, 49.612777777",Prince Abdullah bin Jalawi Sports City,,,1041.0,27550.0,,Prince Abdullah bin Jalawi Sports City,80.6113
"25.305833, 49.612778",Prince Abdullah bin Jalawi Sports City,,,1041.0,27550.0,,Prince Abdullah bin Jalawi Sports City,80.6113
"-10.002222, -67.803889",Arena da Floresta,,,756.0,20000.0,,Arena da Floresta,58.52
"52.2764, 104.282",Trud Stadium,,,582.0,15400.0,,Trud Stadium,45.0604
"54.39194444, 24.05472222",Alytus Stadium,Lithuania,Vidurio ir vakarų Lietuvos regionas,142.0,3748.0,LT,Alytus Stadium,7.2149
"31.014861, 31.655361",Bani Ebid Stadium,,,,,,Bani Ebid Stadium,0
"43.556028, 27.826806",Druzhba Stadium,Bulgaria,Severoiztochen,473.0,12500.0,BG,Druzhba Stadium,28.875
"9.035267, -69.765814",Estadio Rafael Calles Pinto,,,491.0,13000.0,,Estadio Rafael Calles Pinto,30.03
"-8.757222, -63.910556",Estádio Aluízio Ferreira,,,265.0,7000.0,,Estádio Aluízio Ferreira,16.17
"41.193, -8.146",Estádio Municipal do Marco de Canaveses,Portugal,Norte,227.0,6000.0,PT,Estádio Municipal do Marco de Canaveses,13.86
"16.8825, -24.985277777",Estádio Municipal Adérito Sena,,,189.0,5000.0,,Estádio Municipal Adérito Sena,11.55
"29.318, 30.84",Fayoum Stadium,,,378.0,10000.0,,Fayoum Stadium,23.1
"39.8358, 33.5037",Fikret Karabudak Stadium,TR,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",204.0,5402.0,TR,Fikret Karabudak Stadium,12.4786
"48.328661, 19.641964",City football stadium Lučenec,Slovakia,Stredné Slovensko,189.0,5000.0,SK,City football stadium Lučenec,11.55
"37.6791, 21.4282",Pyrgos Stadium,Greece,Western Greece,255.0,6750.0,Greece,Pyrgos Stadium,15.5925
"25.0542, -77.3603",Roscow A. L. Davies Soccer Field,,,26.0,700.0,,Roscow A. L. Davies Soccer Field,1.3475
"43.18755, -77.61099",Silver Stadium,,,567.0,15000.0,,Silver Stadium,43.89
"43.1875, -77.61083",Silver Stadium,,,567.0,15000.0,,Silver Stadium,43.89
"-13.95361111, 33.76972222","Silver Stadium, Lilongwe",,,756.0,20000.0,,"Silver Stadium, Lilongwe",58.52
"-18.84941111, -41.94107222",Estádio José Mammoud Abbas,,,567.0,15000.0,,Estádio José Mammoud Abbas,43.89
"-22.251389, -45.921667",Estádio Municipal Irmão Gino Maria Rossi,,,945.0,25000.0,,Estádio Municipal Irmão Gino Maria Rossi,73.15
"47.10214, -56.38166",Stade de l'Avenir,,,8.0,200.0,,Stade de l'Avenir,0.385
"-19.88722222, -44.99888889",Q10277448,,,,,,Q10277448,0
"64.2206, 27.7272",Kajaani sports park,Finland,Pohjois- ja Itä-Suomi,30.0,800.0,FI,Kajaani sports park,1.54
"56.1909, 10.2093",Vejlby/Risskov Centret,Denmark,Midtjylland,,,DK,Vejlby/Risskov Centret,0
"39.552089, 21.777019",Trikala Municipal Stadium,Greece,Thessaly,567.0,15000.0,Greece,Trikala Municipal Stadium,43.89
"55.9825, 23.8648",Pakruojis Stadium,Lithuania,Vidurio ir vakarų Lietuvos regionas,76.0,2000.0,LT,Pakruojis Stadium,3.85
"-4.32167, 55.6893",Stade d’Amitié,,,76.0,2000.0,,Stade d’Amitié,3.85
"17.901967, -62.841675",Stade de Saint-Jean,,,,,,Stade de Saint-Jean,0
"17.901967, -62.841675",Stade de Saint-Jean,,,,,,Stade de Saint-Jean,0
"17.901967, -62.841675",Stade de Saint-Jean,,,,,,Stade de Saint-Jean,0
"2.932, 101.785",UKM Bangi Stadium,,,,,,UKM Bangi Stadium,0
"37.9538, 23.6867",Municipal Stadium of Moschato,Greece,Attica,,,Greece,Municipal Stadium of Moschato,0
"35.113422, 33.391035",Latsia Municipal Stadium,Cyprus,Kýpros,,,CY,Latsia Municipal Stadium,0
"35.032426, 33.916338",Frenaros Community Stadium,Cyprus,Kýpros,,,CY,Frenaros Community Stadium,0
"35.028193, 33.612047",Troulloi Community Stadium,Cyprus,Kýpros,,,CY,Troulloi Community Stadium,0
"42.77444444, -1.62555556",Tajonar Facilities,Spain,Comunidad Foral de Navarra,,,ES,Tajonar Facilities,0
"47.078931, 28.180499",Stadionul Mircea Eliade,,,,,,Stadionul Mircea Eliade,0
"19.365555555, -99.350555555",Estadio Hugo Sánchez Márquez,,,,,,Estadio Hugo Sánchez Márquez,0
"26.4626, 87.2859",Sahid Rangsala,,,567.0,15000.0,,Sahid Rangsala,43.89
"35.334106, 33.307194",G.S. Praxander Stadium,Cyprus,Kýpros,,,CY,G.S. Praxander Stadium,0
"-1.380847, 120.760406",Kasintuwu Stadium,,,,,,Kasintuwu Stadium,0
"41.27137, 24.98124",Q28058880,Greece,"Anatoliki Makedonia, Thraki",,,Greece,Q28058880,0
"35.020556, 33.828056",Avgorou Community Stadium,Cyprus,Kýpros,,,CY,Avgorou Community Stadium,0
"-17.7309, 168.316",Luganville Soccer Stadium,,,255.0,6750.0,,Luganville Soccer Stadium,15.5925
"25.43199444, -100.98033333",Estadio Olímpico Francisco I. Madero,,,,,,Estadio Olímpico Francisco I. Madero,0
"48.081694444, 19.289361111",Kövi Pál Sports Center,Hungary,Észak-Magyarország,57.0,1500.0,HU,Kövi Pál Sports Center,2.8875
"-6.385277777, 106.847222222",Mahakam Stadium,,,76.0,2000.0,,Mahakam Stadium,3.85
"41.11041, 22.99277",Q59943503,Greece,Central Macedonia,,,Greece,Q59943503,0
"37.98246, 23.65136",Korydallos Municipal Stadium,Greece,Attica,,,Greece,Korydallos Municipal Stadium,0
"52.353333333, 104.226666666",Q62050446,,,,,,Q62050446,0
"48.83665, 2.22496",Alphonse-Le-Gallo Stadium,France,Ile-de-France,113.0,3000.0,FR,Alphonse-Le-Gallo Stadium,5.775
"37.810605, 22.654473",Nemea Municipal Stadium,Greece,Peloponnese,,,Greece,Nemea Municipal Stadium,0
"48.676111111, 26.592916666",Tonkocheyev Stadium,,,98.0,2587.0,,Tonkocheyev Stadium,4.97997
"20.478333333, -98.863611111",Hidalgo,,,,,,Hidalgo,0
"19.303055555, -99.150555555",Estadio Banorte,,,4347.0,115000.0,,Estadio Banorte,575.575
"19.303055555, -99.150555555",Estadio Banorte,,,4347.0,115000.0,,Estadio Banorte,575.575
"18.970556, -99.246667",Centenario Stadium,,,576.0,15237.0,,Centenario Stadium,44.5835
"10.0872322, -84.469781",San Ramón,,,,,,San Ramón,0
"46.6335, 27.733319",Stadionul Municipal,Romania,Nord-Est,349.0,9240.0,RO,Stadionul Municipal,21.3444
"30.9994, 29.7293",Borg El Arab Stadium,,,3251.0,86000.0,,Borg El Arab Stadium,430.43
"14.916111, -23.512222",Estádio da Várzea,,,302.0,8000.0,,Estádio da Várzea,18.48
"17.12235556, -61.83903056",Antigua Recreation Ground,,,340.0,9000.0,,Antigua Recreation Ground,20.79
"19.287286, -99.666794",Nemesio Díez Stadium,,,797.0,21091.0,,Nemesio Díez Stadium,61.7123
"20.681667, -103.462778",Estadio Akron,,,1922.0,50850.0,,Estadio Akron,195.773
"19.331928, -99.192106",Universitary Olympic Stadium,,,3164.0,83700.0,,Universitary Olympic Stadium,418.918
"19.331928, -99.192106",Universitary Olympic Stadium,,,3173.0,83954.0,,Universitary Olympic Stadium,418.918
"25.722805555, -100.312055555",Estadio Universitario ( El miadero ),,,1711.0,45257.0,,Estadio Universitario ( El miadero ),174.239
"54.668611, 25.294444",LFF Stadium,Lithuania,Sostinės regionas,192.0,5067.0,LT,LFF Stadium,11.7048
"22.311292, 114.263417",Tseung Kwan O Sports Ground,,,132.0,3500.0,,Tseung Kwan O Sports Ground,6.7375
"27.471417, 89.641056",Changlimithang Stadium,,,945.0,25000.0,,Changlimithang Stadium,73.15
"12.513055555, -70.023611111",Guillermo Prospero Trinidad Stadium,,,208.0,5500.0,,Guillermo Prospero Trinidad Stadium,12.705
"48.460333, 35.032472",Dnipro Arena,,,1172.0,31003.0,,Dnipro Arena,90.7148
"19.718742, -101.233622",Morelos Stadium,,,1356.0,35869.0,,Morelos Stadium,104.953
"19.718742, -101.233622",Morelos Stadium,,,1356.0,35869.0,,Morelos Stadium,104.953
"20.705, -103.328139",Jalisco Stadium,,,2389.0,63200.0,,Jalisco Stadium,243.32
"20.705, -103.328139",Jalisco Stadium,,,2389.0,63200.0,,Jalisco Stadium,243.32
"15.301944, -61.384167",Windsor Park,,,454.0,12000.0,,Windsor Park,27.72
"15.163775, 145.70974722",Oleai Sports Complex,,,76.0,2000.0,,Oleai Sports Complex,3.85
"13.7541372, -60.9441885",George Odlum Stadium,,,302.0,8000.0,,George Odlum Stadium,18.48
"40.995278, -5.665",Estadio El Helmántico,Spain,Castilla y León,655.0,17341.0,ES,Estadio El Helmántico,50.7398
"20.105144, -98.756114",Gorda hilda,,,1134.0,30000.0,,Gorda hilda,87.78
"-16.499444, -68.122778",Estadio Hernando Siles,,,1436.0,38000.0,,Estadio Hernando Siles,111.188
"10.491278, -66.885492",Estadio Olímpico,,,941.0,24900.0,,Estadio Olímpico,72.8574
"10.491278, -66.885492",Estadio Olímpico,,,941.0,24900.0,,Estadio Olímpico,72.8574
"10.491278, -66.885492",Estadio Olímpico,,,941.0,24900.0,,Estadio Olímpico,72.8574
"21.880653, -102.275483",Victoria Stadium,,,1323.0,35000.0,,Victoria Stadium,102.41
"36.038611111, 14.268611111",Gozo Stadium,Malta,Malta,151.0,4000.0,MT,Gozo Stadium,7.7
"47.9, 106.916111",MFF Football Centre,,,132.0,3500.0,,MFF Football Centre,6.7375
"47.9, 106.916111",MFF Football Centre,,,132.0,3500.0,,MFF Football Centre,6.7375
"17.29861111, -62.72194444",Warner Park Sporting Complex,,,378.0,10000.0,,Warner Park Sporting Complex,23.1
"44.54172, 18.661528",Tušanj City Stadium,BA,Federacija Bosne i Hercegovine,567.0,15000.0,BA,Tušanj City Stadium,43.89
"22.154523, 113.553266",Estádio Campo Desportivo,,,605.0,16000.0,,Estádio Campo Desportivo,46.816
"16.762783, -93.096369",Estadio Víctor Manuel Reyna,,,1096.0,29001.0,,Estadio Víctor Manuel Reyna,84.8569
"-12.975, 28.611389",Levy Mwanawasa Stadium,,,1882.0,49800.0,,Levy Mwanawasa Stadium,191.73
"40.149373, 44.476449",Mika Stadium,,,265.0,7000.0,,Mika Stadium,16.17
"36.179666666, -115.129972222",Cashman Field,,,353.0,9334.0,,Cashman Field,21.5615
"20.535, -100.818333",Monumental Stadium football Miguel Aleman Valdes,,,1221.0,32300.0,,Monumental Stadium football Miguel Aleman Valdes,94.5098
"25.670172, -100.2437",Estadio Monterrey,,,2022.0,53500.0,,Estadio Monterrey,205.975
"23.73945, -99.15246667",Villareal Anaya Stadium,,,756.0,20000.0,,Villareal Anaya Stadium,58.52
"23.7395, -99.1525",Villareal Anaya Stadium,,,756.0,20000.0,,Villareal Anaya Stadium,58.52
"6.123838888, 102.243561111",Sultan Mohammad IV Stadium,,,1134.0,30000.0,,Sultan Mohammad IV Stadium,87.78
"13.097778, -86.353056",Estadio Independencia,,,181.0,4800.0,,Estadio Independencia,9.24
"13.0978, -86.3529",Estadio Independencia,,,181.0,4800.0,,Estadio Independencia,9.24
"13.097778, -86.353056",Estadio Independencia,,,189.0,5000.0,,Estadio Independencia,9.24
"13.0978, -86.3529",Estadio Independencia,,,189.0,5000.0,,Estadio Independencia,9.24
"17.904722222, -87.978888888",Ambergris Stadium,,,,,,Ambergris Stadium,0
"10.04083333, -84.16055556",Q3495546,,,125.0,3300.0,,Q3495546,6.3525
"30.960556, 31.172778",El Mahalla Stadium,,,756.0,20000.0,,El Mahalla Stadium,58.52
"53.103889, 18.031389",Chemik Bydgoszcz Stadium,Poland,Kujawsko-pomorskie,567.0,15000.0,PL,Chemik Bydgoszcz Stadium,43.89
"16.8649, -99.9003",Unidad Deportiva Acapulco,,,491.0,13000.0,,Unidad Deportiva Acapulco,30.03
"49.72361111, -2.18333333",Arsenal Ground,,,,,,Arsenal Ground,0
"40.332217, 49.817664",Bayil Stadium,,,189.0,5000.0,,Bayil Stadium,11.55
"4.93694444, 114.94",Berakas Sports Complex,,,19.0,500.0,,Berakas Sports Complex,0.9625
"25.79722222, -109.03138889",Centenario Los Mochis Stadium,,,421.0,11134.0,,Centenario Los Mochis Stadium,25.7195
"60.87194444, 26.71333333",Kouvolan keskuskenttä,Finland,Etelä-Suomi,,,FI,Kouvolan keskuskenttä,0
"-27.508611, 153.013889",Goodwin Park,,,57.0,1500.0,,Goodwin Park,2.8875
"41.1728, 20.6842",Gradska Plaža Stadium,MK,Severna Makedonija,19.0,500.0,MK,Gradska Plaža Stadium,0.9625
"37.3517, -5.98222",Ciudad Deportiva Luis Del Sol,Spain,Andalucía,132.0,3500.0,ES,Ciudad Deportiva Luis Del Sol,6.7375
"22.80602222, 86.19353611",JRD Tata Sports Complex,,,,,,JRD Tata Sports Complex,0
"36.3007, 59.59036389",Takhti Stadium (Mashhad),,,567.0,15000.0,,Takhti Stadium (Mashhad),43.89
"19.38338889, -99.178225",Instalaciones Club América en Coapa,,,,,,Instalaciones Club América en Coapa,102.881
"9.91417, -84.0431",Q16564649,,,76.0,2000.0,,Q16564649,3.85
"41.896944, 12.446111",Campo Pio XI,,,,,,Campo Pio XI,0
"4.88316, -52.28591",Stade Municipal Dr. Edmard Lama,France,Guyane,53.0,1400.0,FR,Stade Municipal Dr. Edmard Lama,2.695
"52.364355, 30.426597",Central Stadium,,,,,,Central Stadium,0
"19.993652777, -102.237713888",Estadio Zamora,,,,,,Estadio Zamora,0
"17.57752778, 120.39",Quirino Stadium,,,189.0,5000.0,,Quirino Stadium,11.55
"25.43199444, -100.98033333",Estadio Olímpico Francisco I. Madero,,,,,,Estadio Olímpico Francisco I. Madero,0
"31.53722222, 35.09916667",Hussein Bin Ali Stadium,,,302.0,8000.0,,Hussein Bin Ali Stadium,18.48
"45.14472222, 26.80277778",Stadionul Cornel Negoescu,Romania,Sud-Est,113.0,3000.0,RO,Stadionul Cornel Negoescu,5.775
"25.820712, -97.494269",Estadio El Hogar,,,454.0,12000.0,,Estadio El Hogar,27.72
"38.9138, 1.41511",Estadi Municipal de Can Misses,Spain,Illes Balears,227.0,6000.0,ES,Estadi Municipal de Can Misses,13.86
"41.02388889, 28.93416667",Fatih Mimar Sinan Stadium,,,,,,Fatih Mimar Sinan Stadium,0
"34.944379, 33.466958",Psevdas Community Stadium,Cyprus,Kýpros,,,CY,Psevdas Community Stadium,0
"42.832119, -2.721115",Ciudad Deportiva José Luis Compañón,Spain,País Vasco,,,ES,Ciudad Deportiva José Luis Compañón,0
"33.865467, 36.09407",Al-Nabi Shayth Stadium,,,189.0,5000.0,,Al-Nabi Shayth Stadium,11.55
"37.806118, 26.747254",Q62572253,Greece,North Aegean,,,Greece,Q62572253,0
"23.8239025, 90.4699552",Bashundhara Kings Arena,,,529.0,14000.0,,Bashundhara Kings Arena,32.34
"42.21332, -8.75841",Q115902366,Spain,Galicia,,,ES,Q115902366,0
"55.94554, 12.29424",Q116173612,Denmark,Hovedstaden,,,DK,Q116173612,0
"48.173055555, 11.546666666",Munich Olympic Stadium,Germany,Oberbayern,2386.0,63118.0,DE,Munich Olympic Stadium,243.004
"-9.436667, 159.971389",Lawson Tama Stadium,,,378.0,10000.0,,Lawson Tama Stadium,23.1
"-9.436667, 159.971389",Lawson Tama Stadium,,,945.0,25000.0,,Lawson Tama Stadium,23.1
"51.393231, -0.172381",Imperial Fields,,,132.0,3500.0,,Imperial Fields,6.7375
"14.098447222, -87.203958333",Estadio Nacional Jose de la Paz Herrera,,,1399.0,37000.0,,Estadio Nacional Jose de la Paz Herrera,108.262
"-15.603056, -56.120556",Arena Pantaloneta,,,1624.0,42968.0,,Arena Pantaloneta,165.427
"51.126111111, 4.213333333",Temse,Belgium,Prov. Oost-Vlaanderen,,,BE,Temse,0
"-6.8535, 39.273811",Benjamin Mkapa National Stadium,,,2268.0,60000.0,,Benjamin Mkapa National Stadium,231
"46.9952, 6.944",Stade de la Maladière,Switzerland,Espace Mittelland,454.0,12000.0,CH,Stade de la Maladière,27.72
"39.387511, 22.931067",Panthessaliko Stadium,Greece,Thessaly,858.0,22700.0,Greece,Panthessaliko Stadium,66.4202
"27.471417, 89.641056",Changlimithang Stadium,,,945.0,25000.0,,Changlimithang Stadium,73.15
"22.969828, 113.114296",Century Lotus Stadium,,,1387.0,36686.0,,Century Lotus Stadium,107.343
"36.166388888, -86.771388888",Nissan Stadium,,,2559.0,67700.0,,Nissan Stadium,260.645
"43.401769445, 39.955858093",Fisht Olympic Stadium,,,945.0,25000.0,,Fisht Olympic Stadium,73.15
"-16.40729, -71.520203",Arequipa Stadium,,,1526.0,40370.0,,Arequipa Stadium,155.424
"10.92686111, -74.80072222",Estadio Metropolitano Roberto Meléndez,,,1765.0,46692.0,,Estadio Metropolitano Roberto Meléndez,179.764
"51.753, -0.324","Clarence Park, St Albans",,,189.0,5007.0,,"Clarence Park, St Albans",11.5662
"-8.557944, 125.580611",National Stadium,,,491.0,13000.0,,National Stadium,30.03
"45.025277777, 38.999444444",Kuban Stadium,,,1197.0,31654.0,,Kuban Stadium,92.6196
"47.9, 106.916111",MFF Football Centre,,,132.0,3500.0,,MFF Football Centre,6.7375
"47.9, 106.916111",MFF Football Centre,,,132.0,3500.0,,MFF Football Centre,6.7375
"49.807778, -97.143056",Princess Auto Stadium,,,1263.0,33422.0,,Princess Auto Stadium,97.7928
"43.162213888, -77.629352777",Marina Auto Stadium,,,520.0,13768.0,,Marina Auto Stadium,31.8041
"-33.961944, 18.516667",Athlone Stadium,,,1285.0,34000.0,,Athlone Stadium,99.484
"44.448194, 26.052872",Stadionul Regie,Romania,Bucureşti-Ilfov,379.0,10020.0,RO,Stadionul Regie,23.1462
"55.874667, 26.550619",Celtnieks Stadium,Latvia,Latvija,189.0,5000.0,LV,Celtnieks Stadium,11.55
"64.104167, -21.896667",Kópavogsvöllur,Iceland,Ísland,208.0,5501.0,IS,Kópavogsvöllur,12.7073
"38.752036, -9.227967",Estádio José Gomes,Portugal,Grande Lisboa,351.0,9288.0,PT,Estádio José Gomes,21.4553
"32.755278, -117.212222",Pechanga Arena,,,454.0,12000.0,,Pechanga Arena,27.72
"35.069722222, -106.629166666",Isotopes Park,,,502.0,13279.0,,Isotopes Park,30.6745
"36.813306, 117.982856",Zibo Sports Center Stadium,,,1701.0,45000.0,,Zibo Sports Center Stadium,173.25
"51.661944, -0.272222",Meadow Park,,,170.0,4502.0,,Meadow Park,8.66635
"36.75444167, -3.51277778",Estadio Escribano Castilla,Spain,Andalucía,170.0,4500.0,ES,Estadio Escribano Castilla,8.6625
"10.993889, -74.806944",Estadio Romelio Martínez,,,416.0,11000.0,,Estadio Romelio Martínez,25.41
"43.56511389, 39.75264722",Sochi Central Stadium,,,386.0,10200.0,,Sochi Central Stadium,23.562
"-12.067138888, -77.033722222",Estadio Nacional del Perú (1897),,,1512.0,40000.0,,Estadio Nacional del Perú (1897),165.881
"37.0743, 15.2913",Stadio Nicola De Simone,,,225.0,5946.0,,Stadio Nicola De Simone,13.7353
"36.200833, 37.135556",Aleppo 7 April Stadium,,,567.0,15000.0,,Aleppo 7 April Stadium,43.89
"36.200833, 37.135556",Aleppo 7 April Stadium,,,567.0,15000.0,,Aleppo 7 April Stadium,43.89
"10.482778, -66.941667",Brígido Iriarte Stadium,,,378.0,10000.0,,Brígido Iriarte Stadium,23.1
"35.324433102, 40.146233964",Deir ez-Zor Municipal Stadium,,,643.0,17000.0,,Deir ez-Zor Municipal Stadium,49.742
"54.57369167, -6.02365833",Donegal Celtic Park,,,113.0,3000.0,,Donegal Celtic Park,5.775
"9.035267, -69.765814",Estadio Rafael Calles Pinto,,,491.0,13000.0,,Estadio Rafael Calles Pinto,30.03
"-40.583333, -73.131667",Estadio Rubén Marcos Peralta,,,408.0,10800.0,,Estadio Rubén Marcos Peralta,24.948
"-2.443853, -54.714661",Estádio Jader Barbalho,,,738.0,19524.0,,Estádio Jader Barbalho,57.1272
"40.975, 28.79944444",Florya Metin Oktay Sports Complex and Training Center,,,,,,Florya Metin Oktay Sports Complex and Training Center,0
"7.020601, 100.471718",Chira Nakhon Stadium,,,945.0,25000.0,,Chira Nakhon Stadium,73.15
"53.491, -2.529",Leigh Sports Village,,,416.0,11000.0,,Leigh Sports Village,25.41
"46.80361111, 21.67083333",Liberty Stadium,Romania,Nord-Vest,,,RO,Liberty Stadium,0
"33.8866, -117.887",Titan Stadium,,,378.0,10000.0,,Titan Stadium,23.1
"22.119783, 95.12766",Monywa Stadium,,,189.0,5000.0,,Monywa Stadium,11.55
"11.256405, 75.785708",EMS Stadium,,,2003.0,53000.0,,EMS Stadium,204.05
"43.7747, -79.5068",York Lions Stadium,,,473.0,12500.0,,York Lions Stadium,28.875
"52.089722222, 23.68375",Regional Sport Complex Brestsky,,,384.0,10169.0,,Regional Sport Complex Brestsky,23.4904
"55.83833333, -4.22888889",Shawfield Stadium,,,,,,Shawfield Stadium,0
"3.446222222, 102.422638888",Temerloh Mini Stadium,,,378.0,10000.0,,Temerloh Mini Stadium,23.1
